0,1.42671e-05
0.000628319,1.42187e-05
0.00125664,1.41705e-05
0.00188496,1.41224e-05
0.00251327,1.40745e-05
0.00314159,1.40268e-05
0.00376991,1.39792e-05
0.00439823,1.39317e-05
0.00502655,1.38844e-05
0.00565487,1.38373e-05
0.00628319,1.37903e-05
0.0069115,1.37434e-05
0.00753982,1.36967e-05
0.00816814,1.36502e-05
0.00879646,1.36038e-05
0.00942478,1.35575e-05
0.0100531,1.35114e-05
0.0106814,1.34655e-05
0.0113097,1.34196e-05
0.0119381,1.3374e-05
0.0125664,1.33285e-05
0.0131947,1.32831e-05
0.013823,1.32379e-05
0.0144513,1.31928e-05
0.0150796,1.31478e-05
0.015708,1.3103e-05
0.0163363,1.30584e-05
0.0169646,1.30139e-05
0.0175929,1.29695e-05
0.0182212,1.29253e-05
0.0188496,1.28812e-05
0.0194779,1.28373e-05
0.0201062,1.27935e-05
0.0207345,1.27498e-05
0.0213628,1.27063e-05
0.0219911,1.26629e-05
0.0226195,1.26197e-05
0.0232478,1.25766e-05
0.0238761,1.25336e-05
0.0245044,1.24908e-05
0.0251327,1.24481e-05
0.0257611,1.24055e-05
0.0263894,1.23631e-05
0.0270177,1.23208e-05
0.027646,1.22787e-05
0.0282743,1.22367e-05
0.0289027,1.21948e-05
0.029531,1.21531e-05
0.0301593,1.21115e-05
0.0307876,1.207e-05
0.0314159,1.20287e-05
0.0320442,1.19874e-05
0.0326726,1.19464e-05
0.0333009,1.19054e-05
0.0339292,1.18646e-05
0.0345575,1.18239e-05
0.0351858,1.17834e-05
0.0358142,1.1743e-05
0.0364425,1.17027e-05
0.0370708,1.16625e-05
0.0376991,1.16225e-05
0.0383274,1.15826e-05
0.0389557,1.15429e-05
0.0395841,1.15032e-05
0.0402124,1.14637e-05
0.0408407,1.14243e-05
0.041469,1.13851e-05
0.0420973,1.13459e-05
0.0427257,1.13069e-05
0.043354,1.1268e-05
0.0439823,1.12293e-05
0.0446106,1.11907e-05
0.0452389,1.11522e-05
0.0458673,1.11138e-05
0.0464956,1.10755e-05
0.0471239,1.10374e-05
0.0477522,1.09994e-05
0.0483805,1.09615e-05
0.0490088,1.09237e-05
0.0496372,1.08861e-05
0.0502655,1.08486e-05
0.0508938,1.08112e-05
0.0515221,1.07739e-05
0.0521504,1.07368e-05
0.0527788,1.06997e-05
0.0534071,1.06628e-05
0.0540354,1.0626e-05
0.0546637,1.05893e-05
0.055292,1.05528e-05
0.0559203,1.05163e-05
0.0565487,1.048e-05
0.057177,1.04438e-05
0.0578053,1.04077e-05
0.0584336,1.03718e-05
0.0590619,1.03359e-05
0.0596903,1.03002e-05
0.0603186,1.02646e-05
0.0609469,1.02291e-05
0.0615752,1.01937e-05
0.0622035,1.01584e-05
0.0628319,1.01233e-05
0.0634602,1.00882e-05
0.0640885,1.00533e-05
0.0647168,1.00185e-05
0.0653451,9.98376e-06
0.0659734,9.94917e-06
0.0666018,9.9147e-06
0.0672301,9.88033e-06
0.0678584,9.84608e-06
0.0684867,9.81194e-06
0.069115,9.77791e-06
0.0697434,9.74399e-06
0.0703717,9.71018e-06
0.071,9.67648e-06
0.0716283,9.64289e-06
0.0722566,9.60942e-06
0.0728849,9.57605e-06
0.0735133,9.54278e-06
0.0741416,9.50963e-06
0.0747699,9.47659e-06
0.0753982,9.44365e-06
0.0760265,9.41082e-06
0.0766549,9.3781e-06
0.0772832,9.34549e-06
0.0779115,9.31298e-06
0.0785398,9.28058e-06
0.0791681,9.24828e-06
0.0797965,9.21609e-06
0.0804248,9.18401e-06
0.0810531,9.15203e-06
0.0816814,9.12015e-06
0.0823097,9.08838e-06
0.082938,9.05671e-06
0.0835664,9.02515e-06
0.0841947,8.99369e-06
0.084823,8.96233e-06
0.0854513,8.93108e-06
0.0860796,8.89993e-06
0.086708,8.86888e-06
0.0873363,8.83793e-06
0.0879646,8.80708e-06
0.0885929,8.77634e-06
0.0892212,8.74569e-06
0.0898495,8.71515e-06
0.0904779,8.6847e-06
0.0911062,8.65436e-06
0.0917345,8.62412e-06
0.0923628,8.59397e-06
0.0929911,8.56393e-06
0.0936195,8.53398e-06
0.0942478,8.50413e-06
0.0948761,8.47438e-06
0.0955044,8.44473e-06
0.0961327,8.41517e-06
0.0967611,8.38571e-06
0.0973894,8.35635e-06
0.0980177,8.32709e-06
0.098646,8.29792e-06
0.0992743,8.26885e-06
0.0999026,8.23987e-06
0.100531,8.21099e-06
0.101159,8.1822e-06
0.101788,8.15351e-06
0.102416,8.12491e-06
0.103044,8.09641e-06
0.103673,8.068e-06
0.104301,8.03969e-06
0.104929,8.01147e-06
0.105558,7.98334e-06
0.106186,7.9553e-06
0.106814,7.92736e-06
0.107442,7.89951e-06
0.108071,7.87175e-06
0.108699,7.84408e-06
0.109327,7.8165e-06
0.109956,7.78902e-06
0.110584,7.76163e-06
0.111212,7.73432e-06
0.111841,7.70711e-06
0.112469,7.67999e-06
0.113097,7.65295e-06
0.113726,7.62601e-06
0.114354,7.59915e-06
0.114982,7.57239e-06
0.115611,7.54571e-06
0.116239,7.51912e-06
0.116867,7.49262e-06
0.117496,7.46621e-06
0.118124,7.43988e-06
0.118752,7.41364e-06
0.119381,7.38749e-06
0.120009,7.36143e-06
0.120637,7.33545e-06
0.121265,7.30955e-06
0.121894,7.28375e-06
0.122522,7.25803e-06
0.12315,7.23239e-06
0.123779,7.20684e-06
0.124407,7.18138e-06
0.125035,7.15599e-06
0.125664,7.1307e-06
0.126292,7.10548e-06
0.12692,7.08036e-06
0.127549,7.05531e-06
0.128177,7.03035e-06
0.128805,7.00547e-06
0.129434,6.98067e-06
0.130062,6.95596e-06
0.13069,6.93133e-06
0.131319,6.90678e-06
0.131947,6.88231e-06
0.132575,6.85792e-06
0.133204,6.83362e-06
0.133832,6.80939e-06
0.13446,6.78525e-06
0.135088,6.76119e-06
0.135717,6.7372e-06
0.136345,6.7133e-06
0.136973,6.68948e-06
0.137602,6.66573e-06
0.13823,6.64207e-06
0.138858,6.61848e-06
0.139487,6.59498e-06
0.140115,6.57155e-06
0.140743,6.5482e-06
0.141372,6.52493e-06
0.142,6.50173e-06
0.142628,6.47861e-06
0.143257,6.45557e-06
0.143885,6.43261e-06
0.144513,6.40973e-06
0.145142,6.38692e-06
0.14577,6.36418e-06
0.146398,6.34153e-06
0.147027,6.31894e-06
0.147655,6.29644e-06
0.148283,6.27401e-06
0.148911,6.25165e-06
0.14954,6.22937e-06
0.150168,6.20717e-06
0.150796,6.18504e-06
0.151425,6.16298e-06
0.152053,6.141e-06
0.152681,6.11909e-06
0.15331,6.09725e-06
0.153938,6.07549e-06
0.154566,6.0538e-06
0.155195,6.03218e-06
0.155823,6.01064e-06
0.156451,5.98916e-06
0.15708,5.96776e-06
0.157708,5.94643e-06
0.158336,5.92518e-06
0.158965,5.90399e-06
0.159593,5.88288e-06
0.160221,5.86184e-06
0.16085,5.84086e-06
0.161478,5.81996e-06
0.162106,5.79913e-06
0.162734,5.77837e-06
0.163363,5.75768e-06
0.163991,5.73706e-06
0.164619,5.7165e-06
0.165248,5.69602e-06
0.165876,5.67561e-06
0.166504,5.65526e-06
0.167133,5.63498e-06
0.167761,5.61478e-06
0.168389,5.59464e-06
0.169018,5.57456e-06
0.169646,5.55456e-06
0.170274,5.53462e-06
0.170903,5.51475e-06
0.171531,5.49495e-06
0.172159,5.47521e-06
0.172788,5.45554e-06
0.173416,5.43594e-06
0.174044,5.4164e-06
0.174673,5.39693e-06
0.175301,5.37753e-06
0.175929,5.35819e-06
0.176558,5.33891e-06
0.177186,5.3197e-06
0.177814,5.30056e-06
0.178442,5.28148e-06
0.179071,5.26247e-06
0.179699,5.24352e-06
0.180327,5.22463e-06
0.180956,5.20581e-06
0.181584,5.18705e-06
0.182212,5.16836e-06
0.182841,5.14972e-06
0.183469,5.13116e-06
0.184097,5.11265e-06
0.184726,5.09421e-06
0.185354,5.07583e-06
0.185982,5.05751e-06
0.186611,5.03925e-06
0.187239,5.02106e-06
0.187867,5.00293e-06
0.188496,4.98486e-06
0.189124,4.96685e-06
0.189752,4.9489e-06
0.190381,4.93101e-06
0.191009,4.91319e-06
0.191637,4.89542e-06
0.192265,4.87772e-06
0.192894,4.86007e-06
0.193522,4.84249e-06
0.19415,4.82496e-06
0.194779,4.8075e-06
0.195407,4.79009e-06
0.196035,4.77274e-06
0.196664,4.75546e-06
0.197292,4.73823e-06
0.19792,4.72106e-06
0.198549,4.70394e-06
0.199177,4.68689e-06
0.199805,4.6699e-06
0.200434,4.65296e-06
0.201062,4.63608e-06
0.20169,4.61926e-06
0.202319,4.60249e-06
0.202947,4.58578e-06
0.203575,4.56913e-06
0.204204,4.55254e-06
0.204832,4.536e-06
0.20546,4.51952e-06
0.206088,4.5031e-06
0.206717,4.48673e-06
0.207345,4.47042e-06
0.207973,4.45416e-06
0.208602,4.43796e-06
0.20923,4.42182e-06
0.209858,4.40573e-06
0.210487,4.38969e-06
0.211115,4.37371e-06
0.211743,4.35778e-06
0.212372,4.34191e-06
0.213,4.3261e-06
0.213628,4.31033e-06
0.214257,4.29463e-06
0.214885,4.27897e-06
0.215513,4.26337e-06
0.216142,4.24782e-06
0.21677,4.23233e-06
0.217398,4.21689e-06
0.218027,4.2015e-06
0.218655,4.18616e-06
0.219283,4.17088e-06
0.219911,4.15565e-06
0.22054,4.14047e-06
0.221168,4.12535e-06
0.221796,4.11027e-06
0.222425,4.09525e-06
0.223053,4.08028e-06
0.223681,4.06536e-06
0.22431,4.05049e-06
0.224938,4.03567e-06
0.225566,4.02091e-06
0.226195,4.00619e-06
0.226823,3.99153e-06
0.227451,3.97692e-06
0.22808,3.96235e-06
0.228708,3.94784e-06
0.229336,3.93338e-06
0.229965,3.91896e-06
0.230593,3.9046e-06
0.231221,3.89028e-06
0.23185,3.87602e-06
0.232478,3.8618e-06
0.233106,3.84764e-06
0.233734,3.83352e-06
0.234363,3.81945e-06
0.234991,3.80543e-06
0.235619,3.79145e-06
0.236248,3.77753e-06
0.236876,3.76365e-06
0.237504,3.74983e-06
0.238133,3.73605e-06
0.238761,3.72231e-06
0.239389,3.70863e-06
0.240018,3.69499e-06
0.240646,3.6814e-06
0.241274,3.66785e-06
0.241903,3.65436e-06
0.242531,3.64091e-06
0.243159,3.6275e-06
0.243788,3.61415e-06
0.244416,3.60083e-06
0.245044,3.58757e-06
0.245673,3.57435e-06
0.246301,3.56118e-06
0.246929,3.54805e-06
0.247558,3.53497e-06
0.248186,3.52193e-06
0.248814,3.50894e-06
0.249442,3.49599e-06
0.250071,3.48309e-06
0.250699,3.47023e-06
0.251327,3.45742e-06
0.251956,3.44465e-06
0.252584,3.43193e-06
0.253212,3.41925e-06
0.253841,3.40661e-06
0.254469,3.39402e-06
0.255097,3.38148e-06
0.255726,3.36897e-06
0.256354,3.35651e-06
0.256982,3.34409e-06
0.257611,3.33172e-06
0.258239,3.31939e-06
0.258867,3.3071e-06
0.259496,3.29486e-06
0.260124,3.28265e-06
0.260752,3.27049e-06
0.261381,3.25838e-06
0.262009,3.2463e-06
0.262637,3.23427e-06
0.263265,3.22227e-06
0.263894,3.21032e-06
0.264522,3.19842e-06
0.26515,3.18655e-06
0.265779,3.17472e-06
0.266407,3.16294e-06
0.267035,3.1512e-06
0.267664,3.1395e-06
0.268292,3.12783e-06
0.26892,3.11621e-06
0.269549,3.10463e-06
0.270177,3.0931e-06
0.270805,3.0816e-06
0.271434,3.07014e-06
0.272062,3.05872e-06
0.27269,3.04734e-06
0.273319,3.036e-06
0.273947,3.0247e-06
0.274575,3.01344e-06
